Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
6867639;11657881;11496682;2;KU;52;M; ;0;ei henkilövahinkoa;SF ;            ;35
6791552;11657882;11496683;1;KU;64;M; ;0;ei henkilövahinkoa;SF ;AB          ;45
6890494;11657884;11496686;1;KU;16;M; ;0;ei henkilövahinkoa;SF ;            ;
6890494;11657885;11496687;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;            ;4
6890494;11657886;11496688;3;KU;28;M; ;0;ei henkilövahinkoa;SF ;            ;10
6890495;11657887;11496689;1;KU;28;M; ;0;ei henkilövahinkoa;SF ;BEC         ;10
6890495;11657888;11496690;2;KU;65;N; ;0;ei henkilövahinkoa;SF ;ABE         ;40
6887642;11657891;11496693;1;KU;16;N; ;0;ei henkilövahinkoa;SF ;            ;
6887642;11657892;11496694;2;KU;82;M; ;0;ei henkilövahinkoa;SF ;            ;45
6902805;11657896;11496697;1;KU;42;M; ;0;ei henkilövahinkoa;   ;BE          ;24
6902805;11657897;11496698;2;KU;55;M; ;L;loukkaantunut;SF ;            ;39
6791582;11657898;11496699;1;KU;38;M; ;0;ei henkilövahinkoa;   ;ABEC        ;
6868459;11658111;11496702;1;KU;76;N; ;0;ei henkilövahinkoa;SF ;ABE         ;48
6868459;11658112;11496703;2;KU;36;M; ;0;ei henkilövahinkoa;SF ;B           ;18
6891625;11658114;11496705;1;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
6891625;11658114;11496706;1;MA;17;M; ;0;ei henkilövahinkoa;SF ;            ;
6891626;11658117;11496709;1;KU;78;M; ;0;ei henkilövahinkoa;SF ;            ;42
6891626;11658117;11496710;1;MA;74;N; ;0;ei henkilövahinkoa;SF ;            ;
6891626;11658118;11496711;2;KU;55;M; ;L;loukkaantunut;   ;            ;39
6890502;11658121;11496714;1;KU;16;M; ;0;ei henkilövahinkoa;SF ;MT          ;1
6890502;11658121;11496715;1;MA;16;M; ;L;loukkaantunut;SF ;            ;
6890502;11658122;11496716;2;MA;80;M; ;0;ei henkilövahinkoa;SF ;            ;
6890502;11658122;11496717;2;KU;77;N; ;0;ei henkilövahinkoa;SF ;AB          ;39
6867501;11658127;11496723;1;MA;1;N; ;L;loukkaantunut;SF ;            ;
6867501;11658127;11496724;1;MA;43;N; ;L;loukkaantunut;MMR;            ;
6867501;11658127;11496725;1;MA;15;N; ;L;loukkaantunut;MMR;            ;
6867501;11658127;11496726;1;KU;50;M; ;L;loukkaantunut;MMR;B           ;1
6867501;11658127;11496727;1;MA;6;M; ;L;loukkaantunut;MMR;            ;
6867501;11658127;11496728;1;MA;11;N; ;L;loukkaantunut;MMR;            ;
6867501;11658128;11496729;2;KU;30;M; ;0;ei henkilövahinkoa;SF ;            ;12
6902700;11658131;11496732;1;MA;14;N; ;0;ei henkilövahinkoa;SF ;            ;
6902700;11658131;11496997;1;MA;14;N; ;0;ei henkilövahinkoa;SF ;            ;
6902700;11658131;11496998;1;MA;14;N; ;0;ei henkilövahinkoa;SF ;            ;
6902700;11658131;11496999;1;KU;20;N; ;0;ei henkilövahinkoa;SF ;B           ;
6902700;11658131;11497000;1;MA;13;N; ;0;ei henkilövahinkoa;   ;            ;
6911943;11658132;11497001;1;KU;15;N; ;L;loukkaantunut;SF ;AM          ;0
6911943;11658132;11497002;1;MA;15;N; ;0;ei henkilövahinkoa;SF ;            ;
6911943;11658133;11497003;2;KU;16;M; ;0;ei henkilövahinkoa;SF ;AM          ;1
6892661;11658137;11497008;1;KU;16;M; ;L;loukkaantunut;SF ;A1          ;2
6892661;11658138;11497009;2;KU;68;N; ;0;ei henkilövahinkoa;SF ;ABE         ;43
6892661;11658138;11497010;2;MA;71;M; ;0;ei henkilövahinkoa;SF ;            ;
6890504;11658139;11497011;1;KU;25;M; ;0;ei henkilövahinkoa;AFG;B           ;3
6890504;11658139;11497012;1;MA;29;N; ;0;ei henkilövahinkoa;AFG;            ;
6890504;11658139;11497013;1;MA;19;N; ;0;ei henkilövahinkoa;AFG;            ;
6890504;11658139;11497014;1;MA;53;N; ;0;ei henkilövahinkoa;AFG;            ;
6844828;11658140;11497015;1;KU;18;M; ;0;ei henkilövahinkoa;SF ;B           ;
6903347;11658141;11497016;1;KU;20;N; ;0;ei henkilövahinkoa;SF ;B           ;3
6903347;11658142;11497017;2;KU;52;M; ;L;loukkaantunut;   ;            ;
6903347;11658143;11497018;3;KU;52;N; ;L;loukkaantunut;   ;            ;
6890505;11658148;11497023;1;KU;52;N; ;0;ei henkilövahinkoa;SF ;            ;34
6890505;11658149;11497024;2;KU;69;M; ;0;ei henkilövahinkoa;SF ;            ;48
6902251;11658150;11497025;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM          ;0
6902251;11658151;11497026;2;KU;52;M; ;L;loukkaantunut;   ;            ;
6902701;11658165;11497048;1;KU;53;M; ;0;ei henkilövahinkoa;SF ;ABE         ;35
6902701;11658166;11497049;2;KU;17;N; ;L;loukkaantunut;SF ;            ;2
6903756;11658167;11497050;1;KU;19;N; ;0;ei henkilövahinkoa;SF ;            ;
6903756;11658168;11497051;2;KU;38;N; ;0;ei henkilövahinkoa;SF ;            ;21
6902252;11658171;11497055;1;KU;18;M;X;0;ei henkilövahinkoa;SF ;B           ;
6813165;11658173;11497059;1;KU;33;M; ;0;ei henkilövahinkoa;IR ;            ;
6813165;11658174;11497060;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;            ;
6891711;11658178;11497064;1;KU;67;M; ;L;loukkaantunut;SF ;            ;45
6902256;11658179;11497065;1;KU;73;M; ;0;ei henkilövahinkoa;SF ;ABE         ;45
6902256;11658180;11497066;2;KU;75;M; ;0;ei henkilövahinkoa;SF ;BE          ;43
6913349;11667300;11497068;1;KU;22;N; ;K;kuollut;SF ;B           ;4
6913349;11667301;11497069;2;KU;25;M; ;0;ei henkilövahinkoa;SF ;BECE        ;7
6903350;11667303;11497071;1;KU;53;N; ;0;ei henkilövahinkoa;SF ;AB          ;35
6903350;11667304;11497072;2;KU;50;M; ;0;ei henkilövahinkoa;D  ;AB          ;26
6891695;11667306;11497074;1;KU;70;M; ;0;ei henkilövahinkoa;SF ;ABE         ;45
