Onnett_id;Osall_id;Osnro;Oslaji;Oslajisel;Peräv;Perävsel;Ajolaji;Ajolajisel;Kuollut;Loukk;Ajoneuvika;Ajoneuvmas
6656079;11591163;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;2025
6656079;11591164;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1565
6660619;11591165;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1160
6660619;11591166;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;1572
6660619;11591167;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1290
6660619;11591168;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1315
6660620;11591172;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6660620;11591173;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1100
6688607;11591186;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1720
6688607;11591187;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6688608;11591194;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;15100
6688608;11591195;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1438
6660621;11591200;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6660621;11591201;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1302
6660622;11591204;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;1585
6660622;11591205;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;2600
6651731;11591206;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1560
6685833;11591207;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1670
6656064;11591208;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6656064;11591209;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1279
6656065;11587253;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1130
6656065;11587254;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1605
6621856;11587257;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1170
6621856;11587258;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;4;10940
6629686;11587259;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1610
6620463;11587261;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;950
6620463;11587262;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1100
6621857;11587265;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1100
6621857;11587266;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;1315
6621858;11587267;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1525
6696529;11587270;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1420
6696529;11587271;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;1;1845
6611420;11587274;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1565
6611420;11587275;2;32;kuorma-auto;2;varsinainen perävaunu;1;ammattimaisessa ajossa;0;0;;
6660604;11587276;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1905
6660604;11587277;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660605;11587280;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1633
6660605;11587281;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1505
6688449;11587288;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6688449;11587289;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685517;11587291;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;1;19;13350
6685517;11587292;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;12200
6620652;11587293;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;2400
6621664;11587296;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6621664;11587297;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660821;11587299;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;3;3800
6660821;11587300;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;7;15700
6685518;11587307;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660823;11587308;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1280
6660823;11587309;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6663993;11587310;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;1;0;0;1300
6663993;11587311;2;32;kuorma-auto;1;puoliperävaunu;1;ammattimaisessa ajossa;0;0;5;12400
6655787;11587314;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;2;1725
6655787;11587315;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1312
6685629;11587316;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685631;11587540;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1745
6685631;11587541;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1955
6688460;11587542;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1695
6688460;11587543;2;-1;Ei arvoa;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6688461;11587544;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6655896;11587545;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1345
6655896;11587546;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1595
6655897;11587547;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1540
6655898;11587550;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1530
6655898;11587551;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;1;1700
6660803;11587553;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1328
6660803;11587554;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1325
6655900;11587555;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;2460
6688462;11587556;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;1295
6685632;11587561;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;12361
6685632;11587562;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1300
6685633;11587563;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1251
6685633;11587564;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6688469;11587572;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1639
6688469;11587573;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1244
6716433;11587576;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1055
6716433;11587577;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1484
6744933;11587580;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1715
6685603;11587581;1;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6685603;11587582;2;31;pakettiauto;-1;Ei arvoa;1;ammattimaisessa ajossa;;;;
6685604;11587595;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1270
6718341;11587598;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;5;12500
6718341;11587599;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;7;12000
6716440;11587840;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6716440;11587841;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6716440;11587842;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6716440;11587843;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6716441;11587851;1;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;;;
6716441;11587852;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;;;;
6740867;11587853;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1346
6740867;11587854;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1375
6716442;11587857;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6716442;11587858;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1375
6718346;11587859;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;1385
6718346;11587860;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1880
6716443;11587862;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1240
6716443;11587863;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;2565
6716443;11587864;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1269
6716443;11587865;4;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;14285
6760095;11587866;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1060
6760095;11587867;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1095
6760095;11587868;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;1387
6760095;11587869;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1468
6760095;11587870;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1343
6760095;11587871;6;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6718738;11587872;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;13;11800
6718738;11587873;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6718347;11587874;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1120
6718347;11587875;2;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;14750
6722291;11587878;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;2185
6722291;11587879;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1345
6736563;11587881;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1025
6736563;11587882;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1265
6721622;11587883;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1270
6721622;11587884;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;14;1163
6721622;11587885;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1860
6736547;11588101;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1399
6736547;11588102;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6736548;11588104;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1335
6736548;11588105;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1844
6740746;11588108;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;2472
6740746;11588109;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6740747;11588112;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;8;12610
6740747;11588113;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1812
6772272;11588114;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;17295
6772272;11588115;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1570
6740748;11588117;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1342
6740748;11588118;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6742379;11588125;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1175
6742379;11588126;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1305
6740750;11588129;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1820
6740750;11588130;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1490
6740750;11588131;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1905
6770650;11588136;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1640
6770650;11588137;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;1700
6768988;11588138;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1735
6768988;11588139;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6685581;11588140;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1430
6685581;11588141;2;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;2;2344
6660755;11588144;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;16;1360
6789245;11588149;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6696521;11588150;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;10450
6696521;11588151;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;10700
6688498;11588154;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6688498;11588155;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1569
6688499;11588156;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1170
6688499;11588157;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6688500;11588158;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1389
6688500;11588159;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1313
6688500;11588160;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6718358;11588161;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1244
6740760;11588162;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1395
6740760;11588163;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1283
6740761;11588164;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1375
6740761;11588165;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1080
6735872;11588166;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1144
6735872;11588167;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;4;8500
6688501;11588170;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1980
6688501;11588171;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6718359;11588386;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1067
6718359;11588387;2;50;raitiovaunu;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6770659;11588388;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1115
6718360;11588389;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1681
6718360;11588390;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6740771;11588397;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6740771;11588398;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6716470;11588401;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6425641;11588404;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6688508;11588405;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;5;12050
6688508;11588406;2;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;;;;
6740772;11588411;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1688
6718367;11588416;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6718367;11588417;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685692;11588420;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1790
6685692;11588421;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6722234;11588422;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1327
6722234;11588423;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1300
6718915;11588424;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1255
6718915;11588425;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1851
6716471;11588426;1;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;5;12500
6716471;11588427;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6660732;11588435;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;14400
6660732;11588436;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6655954;11588437;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1235
6716354;11588438;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1646
6716354;11588439;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;1;2765
6688523;11588442;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1480
6688523;11588443;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;940
6696488;11588448;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;1514
6696488;11588449;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;0;1263
6696488;11588450;3;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1900
6696488;11588451;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;17;1159
6718376;11588667;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6620610;11588668;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1815
6620610;11588669;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1810
6721330;11588674;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1590
6721330;11588675;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6722175;11588676;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;0;12;244
6744923;11588677;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;12;1550
6744923;11588678;2;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;6900
6688524;11588679;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;2186
6688524;11588680;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6718377;11588681;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1461
6718377;11588682;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1937
6740781;11588698;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;0;1812
6740781;11588699;2;-1;Ei arvoa;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6783251;11588702;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1735
6783251;11588703;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1546
6718379;11588704;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1735
6718379;11588705;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1370
6736552;11588706;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;6;1436
6736552;11588707;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1580
6718380;11588708;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1430
6665079;11588711;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;9;1570
6665079;11588712;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;935
6665079;11588713;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1278
6665079;11588714;4;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1740
6665079;11588715;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1147
6663784;11588716;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;18;1656
6663784;11588717;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;1790
6663784;11588718;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1505
6716363;11588729;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;7;1410
6716364;11588730;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;4;1229
6716364;11588731;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1601
6716365;11588732;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1295
6716365;11588733;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1367
6651119;11588734;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;1;0;1854
6651119;11588735;2;33;linja-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;7;12000
6712884;11588736;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;9000
6712884;11588948;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1265
6688537;11588949;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;1;1;1854
6688537;11588950;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;2495
6722244;11588951;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;11;1400
6722244;11588952;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6740787;11588953;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1292
6740787;11588954;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6685681;11588956;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1885
6685681;11588957;2;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685681;11588958;3;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685681;11588959;4;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6685681;11588960;5;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6740788;11588961;1;31;pakettiauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1820
6740788;11588962;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1565
6770540;11588965;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;10;1430
6770540;11588966;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;5;1690
6768913;11588969;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;13;1255
6768913;11588970;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6716366;11588977;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660705;11588982;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6660705;11588983;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6768921;11588990;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1372
6768921;11588991;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1370
6768922;11588992;1;32;kuorma-auto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;;
6768922;11588993;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;3;1845
6789152;11588994;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;7300
6789152;11588995;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1275
6768923;11588998;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6768923;11588999;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6783237;11589000;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;38;1700
6783237;11589001;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1830
6768924;11589004;1;33;linja-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;14285
6768924;11589005;2;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;1;3;302
6789154;11589006;1;32;kuorma-auto;-1;Ei arvoa;-1;Ei arvoa;0;0;15;2860
6789154;11589007;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6789155;11589008;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;8;1305
6789155;11589009;2;11;polkupyöräilijä;-1;Ei arvoa;-1;Ei arvoa;0;0;;
6742279;11589010;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1845
6742279;11589011;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;12;1403
6760306;11589012;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;19;1540
6760306;11589013;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;1;1371
6740795;11589017;1;21;moottoripyörä;-1;Ei arvoa;-1;Ei arvoa;0;0;7;184
6688549;11589231;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6688549;11589232;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6688550;11589233;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;;;;
6740799;11589236;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;950
6740799;11589237;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1130
6716377;11589238;1;30;henkilöauto;-1;Ei arvoa;1;ammattimaisessa ajossa;0;0;1;1845
6716377;11589239;2;10;jalankulkija;-1;Ei arvoa;-1;Ei arvoa;0;1;;
6742282;11589240;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;2;1571
6742282;11589241;2;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;19;1170
6688554;11589242;1;30;henkilöauto;-1;Ei arvoa;-1;Ei arvoa;0;0;0;1522
